Id,Назва організації,Назва програми,Тип програми,Назва етапу,Номер етапу,Обсяг,ProgramAmountUnitOfMeasure,Дата відправлення реєстру,Сформував,Статус,Область,Район,Населений пункт,Реєстраційний номер заявки,Дата рєстрації заявки,Реєстраційний номер,Дата реєстрації,Назва або ПІБ сільгосвиробника,Тип особи,Податковий номер,IBAN рахунку для виплат,Обсяг підтримки
212,УКРАЇНСЬКІ ХЛІБНІ ТРАДИЦІЇ,[LST-2] Бюджетна субсидія на одиницю оброблюваних угідь (1 га),Підтримка фермерських господарств та інших виробників сільськогосподарської продукції,"Формування та затвердження Переліку отримувачів за напрямом ""на один гектар земель сільськогосподарського призначення""",Етап 3,135751,грн.,2023-06-26 11:37:24.808044,Мельник Віктор Петрович,Затверджено,,,,U944-01241,2023-06-26 09:23:17.789124,2020-000009,2020-02-17 10:43:02.855000,МОЛЧАН СВІТЛАНА СТЕПАНІВНА,Фізична особа,2266123662,234234234234234238888888888,34555
213,УКРАЇНСЬКІ ХЛІБНІ ТРАДИЦІЇ,[LST-2] Бюджетна дотація за утримання корів,Підтримка фермерських господарств та інших виробників сільськогосподарської продукції,"Формування та затвердження Переліку отримувачів за напрямом ""за утримання великої рогатої худоби (корів)""",Етап 3,23555,грн.,2023-06-26 11:38:32.983621,Мельник Віктор Петрович,Затверджено,СУМСЬКА ОБЛАСТЬ,ШОСТКИНСЬКИЙ РАЙОН,КЛИШКИ,U945-01245,2023-06-26 09:26:46.651887,2022-001034,2022-07-25 18:16:28.188120,ЖИДЧЕНКО ВАЛЕРІЙ МИКОЛАЙОВИЧ,ФОП,30869071,123213213123123435634534534,23432
213,УКРАЇНСЬКІ ХЛІБНІ ТРАДИЦІЇ,[LST-2] Бюджетна дотація за утримання корів,Підтримка фермерських господарств та інших виробників сільськогосподарської продукції,"Формування та затвердження Переліку отримувачів за напрямом ""за утримання великої рогатої худоби (корів)""",Етап 3,23555,грн.,2023-06-26 11:38:32.983621,Мельник Віктор Петрович,Затверджено,ВОЛИНСЬКА ОБЛАСТЬ,ЛУЦЬКИЙ РАЙОН,РОМАНІВ,U945-01236,2023-06-21 10:57:24.518049,2020-000018,2020-02-21 14:17:35.602000,"СІЛЬСЬКОГОСПОДАРСЬКЕ ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""РОМАНІВ""",Юридична особа,30740160,555555555555555555555555555,123
214,УКРАЇНСЬКІ ХЛІБНІ ТРАДИЦІЇ,[LST-2] Бюджетна дотація за утримання корів,Підтримка фермерських господарств та інших виробників сільськогосподарської продукції,"Формування та затвердження Переліку отримувачів за напрямом ""за утримання великої рогатої худоби (корів)""",Етап 3,15900,грн.,2023-06-27 14:37:33.126094,Мельник Віктор Петрович,Затверджено,ІВАНО-ФРАНКІВСЬКА ОБЛАСТЬ,,,U945-01252,2023-06-27 11:06:33.202590,2023-003008,2023-06-27 11:01:50.273897,РИЛЬЧУК ГАННА ВАСИЛІВНА,ФОП,2901212828,120000001231000000012310001,15900
216,УКРАЇНСЬКІ ХЛІБНІ ТРАДИЦІЇ,[LST-2] Бюджетна дотація за утримання корів,Підтримка фермерських господарств та інших виробників сільськогосподарської продукції,"Формування та затвердження Переліку отримувачів за напрямом ""за утримання великої рогатої худоби (корів)""",Етап 3,45000,грн.,2023-09-29 07:40:02.522506,Мельник Віктор Петрович,Затверджено,ХАРКІВСЬКА ОБЛАСТЬ,НОВОВОДОЛАЗЬКИЙ РАЙОН,ФЕДОРІВКА,U945-01341,2023-09-29 07:34:57.692870,2023-003002,2023-06-26 10:01:39.610831,ОБОДОВСЬКИЙ ЮРІЙ ДАНИЛОВИЧ,ФОП,2427900718,123213213213123213123123123,45000
217,УКРАЇНСЬКІ ХЛІБНІ ТРАДИЦІЇ,[LST-2] Бюджетна субсидія на одиницю оброблюваних угідь (1 га),Підтримка фермерських господарств та інших виробників сільськогосподарської продукції,"Формування та затвердження Переліку отримувачів за напрямом ""на один гектар земель сільськогосподарського призначення""",Етап 3,21019.78,грн.,2023-10-12 12:53:46.251914,Мельник Віктор Петрович,Затверджено,ХАРКІВСЬКА ОБЛАСТЬ,НОВОВОДОЛАЗЬКИЙ РАЙОН,ФЕДОРІВКА,U944-01394,2023-10-12 12:39:56.172185,2023-003002,2023-06-26 10:01:39.610831,ОБОДОВСЬКИЙ ЮРІЙ ДАНИЛОВИЧ,ФОП,2427900718,123213213213123213123123123,18797.78
217,УКРАЇНСЬКІ ХЛІБНІ ТРАДИЦІЇ,[LST-2] Бюджетна субсидія на одиницю оброблюваних угідь (1 га),Підтримка фермерських господарств та інших виробників сільськогосподарської продукції,"Формування та затвердження Переліку отримувачів за напрямом ""на один гектар земель сільськогосподарського призначення""",Етап 3,21019.78,грн.,2023-10-12 12:53:46.251914,Мельник Віктор Петрович,Затверджено,ЛЬВІВСЬКА ОБЛАСТЬ,МОСТИСЬКИЙ РАЙОН,ЛИПНИКИ,U944-01298,2023-07-17 11:18:36.124978,2020-000136,2020-02-21 12:36:40.569000,"СІЛЬСЬКОГОСПОДАРСЬКЕ ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""МИР""",Юридична особа,03374758,999999999999999999999999999,2222
218,УКРАЇНСЬКІ ХЛІБНІ ТРАДИЦІЇ,[LST-2] Бюджетна дотація за утримання корів,Підтримка фермерських господарств та інших виробників сільськогосподарської продукції,"Формування та затвердження Переліку отримувачів за напрямом ""за утримання великої рогатої худоби (корів)""",Етап 3,530000,грн.,2023-10-19 11:16:24.924698,Мельник Віктор Петрович,Затверджено,МИКОЛАЇВСЬКА ОБЛАСТЬ,,,U945-01445,2023-10-19 10:01:36.124825,2023-003268,2023-10-19 08:45:43.680272,СЛАВІНСЬКА ГАЛИНА МИКОЛАЇВНА,ФОП,2266922369,444444444444444444444444444,530000
219,УКРАЇНСЬКІ ХЛІБНІ ТРАДИЦІЇ,[LST] Бюджетна субсидія на одиницю оброблюваних угідь (1 га),Підтримка фермерських господарств та інших виробників сільськогосподарської продукції,"Формування та затвердження Переліку отримувачів за напрямом ""на один гектар земель сільськогосподарського призначення""",Етап 3,80791,грн.,2023-10-19 11:18:16.226506,Мельник Віктор Петрович,Затверджено,ХАРКІВСЬКА ОБЛАСТЬ,НОВОВОДОЛАЗЬКИЙ РАЙОН,ФЕДОРІВКА,U725-01405,2023-10-16 08:18:17.422922,2023-003002,2023-06-26 10:01:39.610831,ОБОДОВСЬКИЙ ЮРІЙ ДАНИЛОВИЧ,ФОП,2427900718,123213213213123213123123123,9312
219,УКРАЇНСЬКІ ХЛІБНІ ТРАДИЦІЇ,[LST] Бюджетна субсидія на одиницю оброблюваних угідь (1 га),Підтримка фермерських господарств та інших виробників сільськогосподарської продукції,"Формування та затвердження Переліку отримувачів за напрямом ""на один гектар земель сільськогосподарського призначення""",Етап 3,80791,грн.,2023-10-19 11:18:16.226506,Мельник Віктор Петрович,Затверджено,,,,U725-01222,2023-06-16 13:57:05.212925,2020-000009,2020-02-17 10:43:02.855000,МОЛЧАН СВІТЛАНА СТЕПАНІВНА,Фізична особа,2266123662,234234234234234238888888888,12321
219,УКРАЇНСЬКІ ХЛІБНІ ТРАДИЦІЇ,[LST] Бюджетна субсидія на одиницю оброблюваних угідь (1 га),Підтримка фермерських господарств та інших виробників сільськогосподарської продукції,"Формування та затвердження Переліку отримувачів за напрямом ""на один гектар земель сільськогосподарського призначення""",Етап 3,80791,грн.,2023-10-19 11:18:16.226506,Мельник Віктор Петрович,Затверджено,ЧЕРКАСЬКА ОБЛАСТЬ,,,U725-01444,2023-10-19 09:59:48.442788,2023-003267,2023-10-19 08:00:44.212054,"ФЕРМЕРСЬКЕ ГОСПОДАРСТВО ФЕРМЕРСЬКЕ ГОСПОДАРСТВО ""ШЕВЧЕНКО О.М.""",Юридична особа,24357735,123213123123123123213123123,23423
