NameProgram,TypeProgram,LegalForm,Id,Region,District,DrfoCode,CreateAt,organization,DesiredAmount,ProvidedAmount,Area,LandParcelCount,QuantityAnimal,AnimalCount
Всі інші території України,Грантова співучасть у фінансуванні інвестиційних проектів (matching grants),Юридична особа,18,ВОЛИНСЬКА ОБЛАСТЬ,ЛУЦЬКИЙ РАЙОН,4307401607,2023-11-26,УКРАЇНСЬКІ ХЛІБНІ ТРАДИЦІЇ,12313,0,1046.1812999999993,122,1395,1172
Всі інші території України / Знаходяться на звільнених територіях,Грантова співучасть у фінансуванні інвестиційних проектів (matching grants),Фізична особа,9,ЛУГАНСЬКА ОБЛАСТЬ,ДОВЖАНСЬКИЙ РАЙОН,2266123662,2023-04-05,УКРАЇНСЬКІ ХЛІБНІ ТРАДИЦІЇ,5675,0,0.7261,1,5,5
Всі інші території України / Знаходяться на звільнених територіях,Грантова співучасть у фінансуванні інвестиційних проектів (matching grants),Фізична особа,2847,ВІННИЦЬКА ОБЛАСТЬ,ВІННИЦЬКИЙ РАЙОН,2438014032,2023-04-25,УКРАЇНСЬКІ ХЛІБНІ ТРАДИЦІЇ,234,0,327.6159000000001,94,,0
всі типи потів - ТАК - возможность менеджеру этапа програмы корректировать количество единиц,Підтримка фермерських господарств та інших виробників сільськогосподарської продукції,ФОП,5,ЛЬВІВСЬКА ОБЛАСТЬ,ЗОЛОЧІВСЬКИЙ РАЙОН,3062808986,2022-11-14,Укрдержфонд,5622,0,,0,23,23
всі типи потів - ТАК - возможность менеджеру этапа програмы корректировать количество единиц,Підтримка фермерських господарств та інших виробників сільськогосподарської продукції,ФОП,1034,СУМСЬКА ОБЛАСТЬ,ШОСТКИНСЬКИЙ РАЙОН,477778899008888,2022-11-10,Укрдержфонд,579,0,1231.7339299999974,1408,206,412
всі типи потів - ТАК - возможность менеджеру этапа програмы корректировать количество единиц,Підтримка фермерських господарств та інших виробників сільськогосподарської продукції,Юридична особа,136,ЛЬВІВСЬКА ОБЛАСТЬ,ЯВОРІВСЬКИЙ РАЙОН,8337475828,2022-11-10,Укрдержфонд,91844,0,129.2039,240,97,194
всі типи потів - ТАК - возможность менеджеру этапа програмы корректировать количество единиц,Підтримка фермерських господарств та інших виробників сільськогосподарської продукції,Юридична особа,136,ЛЬВІВСЬКА ОБЛАСТЬ,ЯВОРІВСЬКИЙ РАЙОН,8337475828,2022-11-14,Укрдержфонд,123222,0,129.2039,240,97,194
выставлять признак видимости для фермера,Підтримка фермерських господарств та інших виробників сільськогосподарської продукції,Фізична особа,9,ЛУГАНСЬКА ОБЛАСТЬ,ДОВЖАНСЬКИЙ РАЙОН,2266123662,2022-11-08,Укрдержфонд,56000,0,0.7261,1,5,5
выставлять признак видимости для фермера,Підтримка фермерських господарств та інших виробників сільськогосподарської продукції,Фізична особа,9,ЛУГАНСЬКА ОБЛАСТЬ,ДОВЖАНСЬКИЙ РАЙОН,2266123662,2022-11-14,Укрдержфонд,234,0,0.7261,1,5,5
выставлять признак видимости для фермера,Підтримка фермерських господарств та інших виробників сільськогосподарської продукції,ФОП,5,ЛЬВІВСЬКА ОБЛАСТЬ,ЗОЛОЧІВСЬКИЙ РАЙОН,3062808986,2022-11-08,Укрдержфонд,46546,0,,0,23,23
выставлять признак видимости для фермера,Підтримка фермерських господарств та інших виробників сільськогосподарської продукції,Юридична особа,136,ЛЬВІВСЬКА ОБЛАСТЬ,ЯВОРІВСЬКИЙ РАЙОН,8337475828,2022-11-08,Укрдержфонд,456,0,129.2039,120,97,97
"Грантова підтримка від ФАО та ЄС - Мед Закарпаття, географічне зазначення (ГЗ) / Другий цикл",Грантова співучасть у фінансуванні інвестиційних проектів (matching grants),Фізична особа,15,МИКОЛАЇВСЬКА ОБЛАСТЬ,БАШТАНСЬКИЙ РАЙОН,2404408042,2024-01-16,FAO,0,0,12.8609,3,2,2
Грантова підтримка від ФАО та ЄС - Ягідництво / Другий цикл	,Грантова співучасть у фінансуванні інвестиційних проектів (matching grants),Фізична особа,15,МИКОЛАЇВСЬКА ОБЛАСТЬ,БАШТАНСЬКИЙ РАЙОН,2404408042,2023-12-27,FAO,0,0,12.8609,3,2,2
Грантова підтримка від ФАО та ЄС - Ягідництво / Другий цикл	,Грантова співучасть у фінансуванні інвестиційних проектів (matching grants),Фізична особа,15,МИКОЛАЇВСЬКА ОБЛАСТЬ,БАШТАНСЬКИЙ РАЙОН,2404408042,2024-01-04,FAO,0,0,12.8609,3,2,2
"Грантова підтримка від ФАО та ЄС - Ягідництво / Другий цикл	""Вебінар""",Грантова співучасть у фінансуванні інвестиційних проектів (matching grants),Фізична особа,15,МИКОЛАЇВСЬКА ОБЛАСТЬ,БАШТАНСЬКИЙ РАЙОН,2404408042,2024-01-05,FAO,0,0,12.8609,3,2,2
"Грантова підтримка від ФАО та ЄС - Ягідництво / Другий цикл	""Вебінар""",Грантова співучасть у фінансуванні інвестиційних проектів (matching grants),Фізична особа,15,МИКОЛАЇВСЬКА ОБЛАСТЬ,БАШТАНСЬКИЙ РАЙОН,2404408042,2024-01-08,FAO,0,0,12.8609,3,2,2
"Грантова підтримка від ФАО та ЄС - Ягідництво / Другий цикл	""Вебінар""",Грантова співучасть у фінансуванні інвестиційних проектів (matching grants),Фізична особа,15,МИКОЛАЇВСЬКА ОБЛАСТЬ,БАШТАНСЬКИЙ РАЙОН,2404408042,2024-01-09,FAO,0,0,12.8609,3,2,2
"Грантова підтримка від ФАО та ЄС - Ягідництво / Другий цикл	""Вебінар""",Грантова співучасть у фінансуванні інвестиційних проектів (matching grants),Фізична особа,15,МИКОЛАЇВСЬКА ОБЛАСТЬ,БАШТАНСЬКИЙ РАЙОН,2404408042,2024-01-10,FAO,0,0,12.8609,3,2,2
Гроші на посівну,Кредитування,Юридична особа,8,МИКОЛАЇВСЬКА ОБЛАСТЬ,МИКОЛАЇВСЬКИЙ РАЙОН,42931891,2023-01-20,"АКЦІОНЕРНЕ ТОВАРИСТВО ""ОТП БАНК""",1111,0,218.98759999999993,46,,0
Гроші на посівну,Кредитування,Юридична особа,13,ОДЕСЬКА ОБЛАСТЬ,ПОДІЛЬСЬКИЙ РАЙОН,30909920,2023-01-05,"АКЦІОНЕРНЕ ТОВАРИСТВО ""ОТП БАНК""",2000000,0,466.4522500000001,122,,0
Гроші на посівну,Кредитування,Юридична особа,86,ВІННИЦЬКА ОБЛАСТЬ,ВІННИЦЬКИЙ РАЙОН,37261942,2023-01-06,"АКЦІОНЕРНЕ ТОВАРИСТВО ""ОТП БАНК""",1000000,0,,0,,0
Гроші на посівну,Кредитування,Юридична особа,396,ВОЛИНСЬКА ОБЛАСТЬ,ЛУЦЬКИЙ РАЙОН,36716772,2023-03-15,"АКЦІОНЕРНЕ ТОВАРИСТВО ""ОТП БАНК""",100,0,27.814999999999998,10,,0
Гроші на посівну,Кредитування,Юридична особа,596,ВОЛИНСЬКА ОБЛАСТЬ,КОВЕЛЬСЬКИЙ РАЙОН,6663736842,2023-01-05,"АКЦІОНЕРНЕ ТОВАРИСТВО ""ОТП БАНК""",3000000,0,4.0957,1,1419,1419
Гуманітарна допомога від ФАО - тимчасові засоби для зберігання зерна (Копія 1),Надання грантів в рамках міжнародної фінансової допомоги,Юридична особа,395,ВОЛИНСЬКА ОБЛАСТЬ,ЛУЦЬКИЙ РАЙОН,37029376,2022-09-23,МінАПК,5,0,894.9453000000002,1252,,0
деф,Грантова співучасть у фінансуванні інвестиційних проектів (matching grants),Юридична особа,136,ЛЬВІВСЬКА ОБЛАСТЬ,ЯВОРІВСЬКИЙ РАЙОН,8337475828,2023-02-27,УКРАЇНСЬКІ ХЛІБНІ ТРАДИЦІЇ,67567,0,129.2039,120,97,97
